KNN,0.8730259001895135,1,uniform,ball_tree
KNN,0.8730259001895135,1,uniform,kd_tree
KNN,0.8755527479469362,1,uniform,brute
KNN,0.8730259001895135,1,distance,ball_tree
KNN,0.8730259001895135,1,distance,kd_tree
KNN,0.8755527479469362,1,distance,brute
KNN,0.9121920404295641,5,uniform,ball_tree
KNN,0.9121920404295641,5,uniform,kd_tree
KNN,0.9121920404295641,5,uniform,brute
KNN,0.9077700568540745,5,distance,ball_tree
KNN,0.9077700568540745,5,distance,kd_tree
KNN,0.9077700568540745,5,distance,brute
KNN,0.9128237523689198,9,uniform,ball_tree
KNN,0.9128237523689198,9,uniform,kd_tree
KNN,0.9128237523689198,9,uniform,brute
KNN,0.9102969046114971,9,distance,ball_tree
KNN,0.9102969046114971,9,distance,kd_tree
KNN,0.9102969046114971,9,distance,brute
KNN,0.914087176247631,13,uniform,ball_tree
KNN,0.914087176247631,13,uniform,kd_tree
KNN,0.914087176247631,13,uniform,brute
KNN,0.9115603284902085,13,distance,ball_tree
KNN,0.9115603284902085,13,distance,kd_tree
KNN,0.9115603284902085,13,distance,brute
KNN,0.915982312065698,17,uniform,ball_tree
KNN,0.915982312065698,17,uniform,kd_tree
KNN,0.915982312065698,17,uniform,brute
KNN,0.9134554643082754,17,distance,ball_tree
KNN,0.9134554643082754,17,distance,kd_tree
KNN,0.9134554643082754,17,distance,brute
DTree,0.8401768793430195,gini,best,70,738368016
DTree,0.8401768793430195,gini,best,70,15598784
DTree,0.8439671509791535,gini,best,70,2092886651
DTree,0.8389134554643083,gini,best,70,1159693160
DTree,0.8427037271004422,gini,best,70,184097519
DTree,0.8395451674036639,gini,best,70,445131490
DTree,0.8370183196462413,gini,best,70,581806223
DTree,0.8351231838281743,gini,best,70,1060503056
DTree,0.8313329121920404,gini,best,70,339340126
DTree,0.8414403032217309,gini,best,70,1198485350
DTree,0.833859759949463,gini,best,70,762328677
DTree,0.8389134554643083,gini,best,80,488858769
DTree,0.8458622867972204,gini,best,80,93463194
DTree,0.8395451674036639,gini,best,80,152567442
DTree,0.8420720151610865,gini,best,80,1408278877
DTree,0.8420720151610865,gini,best,80,2060849835
DTree,0.8433354390397979,gini,best,80,1697865216
DTree,0.8395451674036639,gini,best,80,1546669263
DTree,0.8452305748578648,gini,best,80,2111086722
DTree,0.8389134554643083,gini,best,80,764696069
DTree,0.83575489576753,gini,best,80,1960634969
DTree,0.8420720151610865,gini,best,80,771960547
DTree,0.8490208464939988,gini,best,80,2057418944
DTree,0.8401768793430195,gini,best,80,991138135
DTree,0.8414403032217309,gini,best,80,1168341993
DTree,0.8313329121920404,gini,best,80,2017300466
DTree,0.8344914718888187,gini,best,80,191211304
DTree,0.8370183196462413,gini,best,80,1695028143
DTree,0.8395451674036639,gini,best,80,32787649
DTree,0.833859759949463,gini,best,80,1693615016
DTree,0.831964624131396,gini,best,80,737088847
DTree,0.8382817435249527,gini,best,90,335785618
DTree,0.8344914718888187,gini,best,90,2021775305
DTree,0.8376500315855969,gini,best,90,1924653291
DTree,0.8363866077068857,gini,best,90,360876061
DTree,0.8351231838281743,gini,best,90,1316793078
DTree,0.8401768793430195,gini,best,90,1511768080
DTree,0.8344914718888187,gini,best,90,1924260043
DTree,0.8351231838281743,gini,best,90,920735528
DTree,0.8363866077068857,gini,best,90,1914120086
DTree,0.8389134554643083,gini,best,90,1459621022
DTree,0.8389134554643083,gini,best,90,1083250741
DTree,0.8408085912823753,gini,best,90,126288215
DTree,0.8445988629185092,gini,best,90,507663141
DTree,0.8452305748578648,gini,best,90,589163170
DTree,0.8376500315855969,gini,best,90,327772421
DTree,0.831964624131396,gini,best,90,846337311
DTree,0.8414403032217309,gini,best,90,1537588052
DTree,0.8395451674036639,gini,best,90,115512762
DTree,0.8332280480101074,gini,best,90,1816384012
DTree,0.8376500315855969,gini,best,90,1307880215
DTree,0.831964624131396,gini,best,100,1749304880
DTree,0.8325963360707518,gini,best,100,629939915
DTree,0.8401768793430195,gini,best,100,2043114713
DTree,0.8408085912823753,gini,best,100,905489634
DTree,0.8370183196462413,gini,best,100,1844500915
DTree,0.8395451674036639,gini,best,100,2085011026
DTree,0.8471257106759318,gini,best,100,902746935
DTree,0.8420720151610865,gini,best,100,2022742943
DTree,0.8464939987365762,gini,best,100,1703168980
DTree,0.8351231838281743,gini,best,100,238805041
DTree,0.8433354390397979,gini,best,100,391098153
DTree,0.8395451674036639,gini,best,100,2067771483
DTree,0.8325963360707518,gini,best,100,1043004880
DTree,0.8420720151610865,gini,best,100,397253812
DTree,0.8395451674036639,gini,best,100,1008420704
DTree,0.8363866077068857,gini,best,100,392321282
DTree,0.8376500315855969,gini,best,100,1639979989
DTree,0.8452305748578648,gini,best,100,1409469786
DTree,0.8250157927984839,gini,best,100,453138266
DTree,0.8370183196462413,gini,best,100,583604682
DTree,0.8370183196462413,gini,best,,2138111170
DTree,0.8395451674036639,gini,best,,1586925969
DTree,0.8401768793430195,gini,best,,1634835252
DTree,0.8363866077068857,gini,best,,1742260976
DTree,0.8427037271004422,gini,best,,261320029
DTree,0.8294377763739734,gini,best,,832623940
DTree,0.8382817435249527,gini,best,,1820933739
DTree,0.8420720151610865,gini,best,,203571776
DTree,0.8408085912823753,gini,best,,972777519
DTree,0.833859759949463,gini,best,,1770646757
DTree,0.8351231838281743,gini,best,,574914042
DTree,0.8376500315855969,gini,best,,980463929
DTree,0.8427037271004422,gini,best,,1714599511
DTree,0.8370183196462413,gini,best,,1916954673
DTree,0.8464939987365762,gini,best,,1619350103
DTree,0.8382817435249527,gini,best,,1807634442
DTree,0.8332280480101074,gini,best,,111848118
DTree,0.8313329121920404,gini,best,,351750092
DTree,0.8408085912823753,gini,best,,775427798
DTree,0.8332280480101074,gini,best,,484479185
DTree,0.9153506001263424,gini,random,10,1000000274
DTree,0.914087176247631,gini,random,10,45355662
DTree,0.9102969046114971,gini,random,10,572444480
DTree,0.9166140240050537,gini,random,10,1875404124
DTree,0.914087176247631,gini,random,10,546638745
DTree,0.9166140240050537,gini,random,10,344133079
DTree,0.9115603284902085,gini,random,10,1618807133
DTree,0.914087176247631,gini,random,10,472150489
DTree,0.9084017687934302,gini,random,10,201644222
DTree,0.9071383449147189,gini,random,10,1368347543
DTree,0.903348073278585,gini,random,10,264927624
DTree,0.9115603284902085,gini,random,10,1665576719
DTree,0.914087176247631,gini,random,10,251837451
DTree,0.9115603284902085,gini,random,10,1185734649
DTree,0.9109286165508528,gini,random,10,176561567
DTree,0.9090334807327859,gini,random,10,215087108
DTree,0.9115603284902085,gini,random,10,200764522
DTree,0.9172457359444094,gini,random,10,1682630345
DTree,0.914087176247631,gini,random,10,504542418
DTree,0.9153506001263424,gini,random,10,1877614885
DTree,0.8938723941882502,gini,random,20,620610231
DTree,0.8736576121288693,gini,random,20,426100213
DTree,0.8799747315224258,gini,random,20,1513228635
DTree,0.8881869867340493,gini,random,20,205213878
DTree,0.8957675300063171,gini,random,20,1212870561
DTree,0.8913455464308275,gini,random,20,1831743837
DTree,0.8963992419456728,gini,random,20,1459789819
DTree,0.8951358180669615,gini,random,20,345754066
DTree,0.8894504106127605,gini,random,20,1009088870
DTree,0.8970309538850284,gini,random,20,1309158720
DTree,0.8894504106127605,gini,random,20,808737898
DTree,0.8963992419456728,gini,random,20,149567747
DTree,0.8856601389766267,gini,random,20,1549052501
DTree,0.8945041061276058,gini,random,20,1461152102
DTree,0.883133291219204,gini,random,20,1752855017
DTree,0.8774478837650032,gini,random,20,1206091317
DTree,0.8888186986734049,gini,random,20,603750124
DTree,0.8982943777637398,gini,random,20,942902340
DTree,0.8970309538850284,gini,random,20,2040896755
DTree,0.881238155401137,gini,random,20,722637072
DTree,0.86481364497789,gini,random,30,1702373818
DTree,0.8547062539481997,gini,random,30,1413326507
DTree,0.8742893240682249,gini,random,30,1841364214
DTree,0.8515476942514214,gini,random,30,1551339645
DTree,0.8629185091598232,gini,random,30,317279783
DTree,0.8641819330385344,gini,random,30,316254080
DTree,0.8673404927353127,gini,random,30,325393274
DTree,0.8572331017056223,gini,random,30,407901550
DTree,0.8755527479469362,gini,random,30,2052118407
DTree,0.8629185091598232,gini,random,30,235913002
DTree,0.8635502210991788,gini,random,30,477336798
DTree,0.866708780795957,gini,random,30,1616304320
DTree,0.8572331017056223,gini,random,30,1440198805
DTree,0.8780795957043588,gini,random,30,1692705060
DTree,0.8793430195830702,gini,random,30,1919661080
DTree,0.8597599494630449,gini,random,30,1116879975
DTree,0.8679722046746684,gini,random,30,2061406757
DTree,0.866708780795957,gini,random,30,648308422
DTree,0.8698673404927353,gini,random,30,1282834503
DTree,0.8730259001895135,gini,random,30,1626647317
DTree,0.85028427037271,gini,random,40,553596140
DTree,0.8452305748578648,gini,random,40,1991126070
DTree,0.8534428300694883,gini,random,40,1421627084
DTree,0.8439671509791535,gini,random,40,629935675
DTree,0.8458622867972204,gini,random,40,1212878921
DTree,0.8515476942514214,gini,random,40,138023677
DTree,0.8572331017056223,gini,random,40,444731398
DTree,0.848389134554643,gini,random,40,1436407948
DTree,0.8370183196462413,gini,random,40,798066257
DTree,0.848389134554643,gini,random,40,970621359
DTree,0.8534428300694883,gini,random,40,103518159
DTree,0.8597599494630449,gini,random,40,1533517543
DTree,0.86481364497789,gini,random,40,1139923835
DTree,0.8427037271004422,gini,random,40,1084463424
DTree,0.8610233733417562,gini,random,40,16749987
DTree,0.8515476942514214,gini,random,40,301899805
DTree,0.8477574226152874,gini,random,40,1100271907
DTree,0.8414403032217309,gini,random,40,1307778671
DTree,0.8603916614024005,gini,random,40,1504772401
DTree,0.8528111181301327,gini,random,40,474825160
DTree,0.8269109286165508,gini,random,50,637534431
DTree,0.8515476942514214,gini,random,50,619546182
DTree,0.8496525584333544,gini,random,50,940147905
DTree,0.8515476942514214,gini,random,50,1700060619
DTree,0.8553379658875553,gini,random,50,1739497933
DTree,0.8452305748578648,gini,random,50,1875467900
DTree,0.8528111181301327,gini,random,50,1569305817
DTree,0.8445988629185092,gini,random,50,1632294705
DTree,0.8572331017056223,gini,random,50,689470053
DTree,0.8433354390397979,gini,random,50,1184702588
DTree,0.8496525584333544,gini,random,50,1723969341
DTree,0.848389134554643,gini,random,50,1528159880
DTree,0.8616550852811118,gini,random,50,883528378
DTree,0.8300694883133292,gini,random,50,1571028526
DTree,0.8559696778269109,gini,random,50,458513518
DTree,0.85028427037271,gini,random,50,1613474385
DTree,0.8389134554643083,gini,random,50,1133250167
DTree,0.8458622867972204,gini,random,50,414006676
DTree,0.8439671509791535,gini,random,50,2086069841
DTree,0.83575489576753,gini,random,50,2047642256
DTree,0.8427037271004422,gini,random,60,916878221
DTree,0.8471257106759318,gini,random,60,2067221236
DTree,0.8464939987365762,gini,random,60,657383752
DTree,0.8534428300694883,gini,random,60,1513673189
DTree,0.8420720151610865,gini,random,60,301912244
DTree,0.8496525584333544,gini,random,60,203062817
DTree,0.848389134554643,gini,random,60,288702337
DTree,0.8370183196462413,gini,random,60,1481889661
DTree,0.8534428300694883,gini,random,60,2128354251
DTree,0.8528111181301327,gini,random,60,1355946959
DTree,0.831964624131396,gini,random,60,1775985705
DTree,0.8427037271004422,gini,random,60,655246080
DTree,0.8610233733417562,gini,random,60,88697521
DTree,0.8439671509791535,gini,random,60,422979594
DTree,0.8395451674036639,gini,random,60,192766037
DTree,0.8452305748578648,gini,random,60,1923280464
DTree,0.8566013897662665,gini,random,60,1989099109
DTree,0.8445988629185092,gini,random,60,1247713820
DTree,0.8534428300694883,gini,random,60,1387850977
DTree,0.8566013897662665,gini,random,60,293036913
DTree,0.8477574226152874,gini,random,70,774819404
DTree,0.8566013897662665,gini,random,70,275285608
DTree,0.8445988629185092,gini,random,70,1512584280
DTree,0.8439671509791535,gini,random,70,760556652
DTree,0.8464939987365762,gini,random,70,1164124172
DTree,0.86481364497789,gini,random,70,1116123867
DTree,0.8547062539481997,gini,random,70,2099588554
DTree,0.833859759949463,gini,random,70,1497512782
DTree,0.831964624131396,gini,random,70,235505506
DTree,0.8376500315855969,gini,random,70,979994343
DTree,0.8490208464939988,gini,random,70,824760920
DTree,0.8572331017056223,gini,random,70,1464247203
DTree,0.831964624131396,gini,random,70,1221167756
DTree,0.8477574226152874,gini,random,70,912320777
DTree,0.8471257106759318,gini,random,70,228382741
DTree,0.8566013897662665,gini,random,70,719135569
DTree,0.8401768793430195,gini,random,70,1043842661
DTree,0.8445988629185092,gini,random,70,1280644931
DTree,0.8452305748578648,gini,random,70,104955328
DTree,0.848389134554643,gini,random,70,1527897550
DTree,0.852179406190777,gini,random,80,590056018
DTree,0.8452305748578648,gini,random,80,332224824
DTree,0.8363866077068857,gini,random,80,192260898
DTree,0.8452305748578648,gini,random,80,189721700
DTree,0.8534428300694883,gini,random,80,1694944505
DTree,0.8445988629185092,gini,random,80,928787659
DTree,0.85028427037271,gini,random,80,1472777845
DTree,0.8584965255843335,gini,random,80,312508233
DTree,0.848389134554643,gini,random,80,111752882
DTree,0.8408085912823753,gini,random,80,1981443513
DTree,0.8420720151610865,gini,random,80,584462527
DTree,0.8559696778269109,gini,random,80,1978353858
DTree,0.8471257106759318,gini,random,80,1367291676
DTree,0.8496525584333544,gini,random,80,364230379
DTree,0.8420720151610865,gini,random,80,1331995428
DTree,0.8477574226152874,gini,random,80,1635543550
DTree,0.8477574226152874,gini,random,80,1312794680
DTree,0.8464939987365762,gini,random,80,1751655659
DTree,0.8395451674036639,gini,random,80,1432136347
DTree,0.8528111181301327,gini,random,80,73232482
DTree,0.852179406190777,gini,random,90,1802463606
DTree,0.8445988629185092,gini,random,90,1431526502
DTree,0.8433354390397979,gini,random,90,5649180
DTree,0.848389134554643,gini,random,90,395520176
DTree,0.8439671509791535,gini,random,90,2071958760
DTree,0.85028427037271,gini,random,90,586428428
DTree,0.8660770688566014,gini,random,90,2028945599
DTree,0.8458622867972204,gini,random,90,967282487
DTree,0.8515476942514214,gini,random,90,310671812
DTree,0.8584965255843335,gini,random,90,192617016
DTree,0.8534428300694883,gini,random,90,1174129486
DTree,0.8540745420088439,gini,random,90,1402723251
DTree,0.8313329121920404,gini,random,90,392266424
DTree,0.8452305748578648,gini,random,90,1868029268
DTree,0.848389134554643,gini,random,90,976024773
DTree,0.8559696778269109,gini,random,90,393660984
DTree,0.8572331017056223,gini,random,90,1372440785
DTree,0.8458622867972204,gini,random,90,466591187
DTree,0.85028427037271,gini,random,90,321691346
DTree,0.8477574226152874,gini,random,90,710622577
DTree,0.8591282375236892,gini,random,100,1085236278
DTree,0.8477574226152874,gini,random,100,1279237710
DTree,0.8445988629185092,gini,random,100,763821182
DTree,0.8629185091598232,gini,random,100,1127803474
DTree,0.8452305748578648,gini,random,100,1078982789
DTree,0.8572331017056223,gini,random,100,2133810306
DTree,0.8452305748578648,gini,random,100,954465576
DTree,0.8509159823120657,gini,random,100,2144659344
DTree,0.8414403032217309,gini,random,100,1555149349
DTree,0.848389134554643,gini,random,100,736245709
DTree,0.8395451674036639,gini,random,100,37919983
DTree,0.8445988629185092,gini,random,100,797194617
DTree,0.8395451674036639,gini,random,100,1210921300
DTree,0.848389134554643,gini,random,100,1707395059
DTree,0.8509159823120657,gini,random,100,209689660
DTree,0.8395451674036639,gini,random,100,1578724263
DTree,0.8591282375236892,gini,random,100,1760745777
DTree,0.848389134554643,gini,random,100,907383146
DTree,0.8439671509791535,gini,random,100,229040269
DTree,0.8490208464939988,gini,random,100,236118246
DTree,0.8408085912823753,gini,random,,99737470
DTree,0.8496525584333544,gini,random,,1364021791
DTree,0.8408085912823753,gini,random,,1381351627
DTree,0.8458622867972204,gini,random,,244822302
DTree,0.8490208464939988,gini,random,,1868361955
DTree,0.8528111181301327,gini,random,,218150257
DTree,0.852179406190777,gini,random,,475840024
DTree,0.8307012002526848,gini,random,,351868347
DTree,0.8490208464939988,gini,random,,310622537
DTree,0.8553379658875553,gini,random,,26551078
DTree,0.8445988629185092,gini,random,,1350669358
DTree,0.8433354390397979,gini,random,,444281859
DTree,0.8496525584333544,gini,random,,926152231
DTree,0.8616550852811118,gini,random,,1700661532
DTree,0.8610233733417562,gini,random,,1690903546
DTree,0.8547062539481997,gini,random,,69783423
DTree,0.8477574226152874,gini,random,,436535864
DTree,0.8566013897662665,gini,random,,1676138710
DTree,0.8420720151610865,gini,random,,529136198
DTree,0.848389134554643,gini,random,,1218238965
DTree,0.8919772583701832,entropy,best,10,2018527370
DTree,0.8888186986734049,entropy,best,10,1652250015
DTree,0.8907138344914719,entropy,best,10,1918434706
DTree,0.883133291219204,entropy,best,10,1511373495
DTree,0.886923562855338,entropy,best,10,699351341
DTree,0.8888186986734049,entropy,best,10,1798673183
DTree,0.8862918509159823,entropy,best,10,1315075428
DTree,0.8888186986734049,entropy,best,10,110665685
DTree,0.8875552747946936,entropy,best,10,1265409879
DTree,0.8888186986734049,entropy,best,10,300644279
DTree,0.8888186986734049,entropy,best,10,1976370949
DTree,0.885028427037271,entropy,best,10,371681358
DTree,0.886923562855338,entropy,best,10,1544480372
DTree,0.8881869867340493,entropy,best,10,1181006551
DTree,0.8875552747946936,entropy,best,10,1500376354
DTree,0.8881869867340493,entropy,best,10,1709140926
DTree,0.886923562855338,entropy,best,10,735612699
DTree,0.8907138344914719,entropy,best,10,1022792890
DTree,0.8881869867340493,entropy,best,10,273220500
DTree,0.8907138344914719,entropy,best,10,1786231017
DTree,0.8572331017056223,entropy,best,20,1605612338
DTree,0.8572331017056223,entropy,best,20,295890160
DTree,0.8591282375236892,entropy,best,20,601316832
DTree,0.8603916614024005,entropy,best,20,1117452807
DTree,0.8578648136449779,entropy,best,20,554572964
DTree,0.8622867972204674,entropy,best,20,486216210
DTree,0.8622867972204674,entropy,best,20,101637547
DTree,0.8559696778269109,entropy,best,20,86597163
DTree,0.8736576121288693,entropy,best,20,279160464
DTree,0.8547062539481997,entropy,best,20,627291184
DTree,0.8584965255843335,entropy,best,20,1402769918
DTree,0.8572331017056223,entropy,best,20,1149055951
DTree,0.8547062539481997,entropy,best,20,1530114660
DTree,0.8584965255843335,entropy,best,20,127152851
DTree,0.8591282375236892,entropy,best,20,2098967406
DTree,0.8610233733417562,entropy,best,20,888541005
DTree,0.8616550852811118,entropy,best,20,1193716992
DTree,0.8622867972204674,entropy,best,20,19075648
DTree,0.8584965255843335,entropy,best,20,663259097
DTree,0.8616550852811118,entropy,best,20,1457791149
DTree,0.8622867972204674,entropy,best,30,2114204775
DTree,0.8610233733417562,entropy,best,30,617820583
DTree,0.8591282375236892,entropy,best,30,640585699
DTree,0.8591282375236892,entropy,best,30,673359493
DTree,0.8641819330385344,entropy,best,30,129753946
DTree,0.8622867972204674,entropy,best,30,141202487
DTree,0.8534428300694883,entropy,best,30,1959950664
DTree,0.8616550852811118,entropy,best,30,298038470
DTree,0.8597599494630449,entropy,best,30,921571646
DTree,0.8572331017056223,entropy,best,30,945826940
DTree,0.8616550852811118,entropy,best,30,1416059875
DTree,0.8597599494630449,entropy,best,30,389705632
DTree,0.8515476942514214,entropy,best,30,2067727476
DTree,0.8584965255843335,entropy,best,30,1662514262
DTree,0.8610233733417562,entropy,best,30,1595831750
DTree,0.8629185091598232,entropy,best,30,122804348
DTree,0.8654453569172458,entropy,best,30,1185141154
DTree,0.8622867972204674,entropy,best,30,1194511515
DTree,0.8559696778269109,entropy,best,30,1659955508
DTree,0.8603916614024005,entropy,best,30,1898039666
DTree,0.8616550852811118,entropy,best,40,107159665
DTree,0.8559696778269109,entropy,best,40,852531325
DTree,0.8603916614024005,entropy,best,40,2063844230
DTree,0.8641819330385344,entropy,best,40,1008464364
DTree,0.8622867972204674,entropy,best,40,350515677
DTree,0.8616550852811118,entropy,best,40,1449410787
DTree,0.8654453569172458,entropy,best,40,598046692
DTree,0.8584965255843335,entropy,best,40,1892007070
DTree,0.8591282375236892,entropy,best,40,1590377736
DTree,0.8622867972204674,entropy,best,40,881237973
DTree,0.8610233733417562,entropy,best,40,1518365152
DTree,0.8641819330385344,entropy,best,40,1749103626
DTree,0.8584965255843335,entropy,best,40,133671974
DTree,0.8578648136449779,entropy,best,40,1586241349
DTree,0.8641819330385344,entropy,best,40,48580345
